time,power,generation
44610.65625,7.671,1.9
44610.66667,7.288,1.8
44610.67708,5.948,1.5
44610.6875,5.098,1.3
44610.69792,3.391,0.9
44610.70833,2.055,0.5
44610.71875,1.377,0.3
44610.72917,0.626,0.2
44610.73958,0.208,0
44610.75,0.095,0.1
44610.76042,0.019,0
44610.77083,0,0
44610.78125,0,0
44610.79167,0,0
44610.80208,0,0
44610.8125,0,0
44610.82292,0,0
44610.83333,0,0
44610.84375,0,0
44610.85417,0,0
44610.86458,0,0
44610.875,0,0
44610.88542,0,0
44610.89583,0,0
44610.90625,0,0
44610.91667,0,0
44610.92708,0,0
44610.9375,0,0
44610.94792,0,0
44610.95833,0,0
44610.96875,0,0
44610.97917,0,0
44610.98958,0,0
44611,0,0
44611.01042,0,0
44611.02083,0,0
44611.03125,0,0
44611.04167,0,0
44611.05208,0,0
44611.0625,0,0
44611.07292,0,0
44611.08333,0,0
44611.09375,0,0
44611.10417,0,0
44611.11458,0,0
44611.125,0,0
44611.13542,0,0
44611.14583,0,0
44611.15625,0,0
44611.16667,0,0
44611.17708,0,0
44611.1875,0,0
44611.19792,0,0
44611.20833,0,0
44611.21875,0,0
44611.22917,0,0
44611.23958,0,0
44611.25,0,0
44611.26042,0,0
44611.27083,0,0
44611.28125,0.052,0
44611.29167,0.505,0.1
44611.30208,1.329,0.3
44611.3125,2.098,0.6
44611.32292,6.745,1.6
44611.33333,11.482,3
44611.34375,14.601,3.7
44611.35417,17.558,4.4
44611.36458,20.399,5.1
44611.375,22.734,5.8
44611.38542,24.976,6.3
44611.39583,27.087,6.9
44611.40625,28.936,7.3
44611.41667,30.609,7.6
44611.42708,32.682,8.3
44611.4375,34.452,8.7
44611.44792,35.892,9.1
44611.45833,36.344,9.2
44611.46875,36.898,9.4
44611.47917,37.933,9.4
44611.48958,38.253,9.7
44611.5,38.873,9.9
44611.51042,39.104,9.9
44611.52083,39.12,9.9
44611.53125,38.413,9.6
44611.54167,37.686,9.4
44611.55208,36.965,9.3
44611.5625,36.358,9.2
44611.57292,35.167,8.9
44611.58333,33.958,8.6
44611.59375,32.446,8.2
44611.60417,30.814,7.7
44611.61458,29.026,7.3
44611.625,27.027,6.9
44611.63542,23.389,5.9
44611.64583,13.187,3.3
44611.65625,5.13,1.3
44611.66667,3.208,0.8
44611.67708,4.748,1.2
44611.6875,7.05,1.8
44611.69792,7.59,1.9
44611.70833,5.304,1.3
44611.71875,2.564,0.7
44611.72917,1.025,0.2
44611.73958,0.269,0.1
44611.75,0.108,0
44611.76042,0.035,0
44611.77083,0,0
44611.78125,0,0
44611.79167,0,0
44611.80208,0,0
44611.8125,0,0
44611.82292,0,0
44611.83333,0,0
44611.84375,0,0
44611.85417,0,0
44611.86458,0,0
44611.875,0,0
44611.88542,0,0
44611.89583,0,0
44611.90625,0,0
44611.91667,0,0
44611.92708,0,0
44611.9375,0,0
44611.94792,0,0
44611.95833,0,0
44611.96875,0,0
44611.97917,0,0
44611.98958,0,0
44612,0,0
44612.01042,0,0
44612.02083,0,0
44612.03125,0,0
44612.04167,0,0
44612.05208,0,0
44612.0625,0,0
44612.07292,0,0
44612.08333,0,0
44612.09375,0,0
44612.10417,0,0
44612.11458,0,0
44612.125,0,0
44612.13542,0,0
44612.14583,0,0
44612.15625,0,0
44612.16667,0,0
44612.17708,0,0
44612.1875,0,0
44612.19792,0,0
44612.20833,0,0
44612.21875,0,0
44612.22917,0,0
44612.23958,0,0
44612.25,0,0
44612.26042,0,0
44612.27083,0,0
44612.28125,0.092,0
44612.29167,0.554,0.1
44612.30208,1.597,0.4
44612.3125,2.71,0.7
44612.32292,7.407,1.8
44612.33333,11.835,3.1
44612.34375,14.89,3.7
44612.35417,17.752,4.5
44612.36458,20.624,5.3
44612.375,23.122,5.7
44612.38542,25.158,6.4
44612.39583,27.332,6.9
44612.40625,29.352,7.4
44612.41667,30.859,7.9
44612.42708,32.291,8.2
44612.4375,33.85,8.3
44612.44792,34.936,8.9
44612.45833,35.416,9
44612.46875,34.906,8.8
44612.47917,29.808,7.6
44612.48958,22.559,5.6
44612.5,19.167,4.9
44612.51042,19.124,4.9
44612.52083,21.208,5.4
44612.53125,24.985,6.1
44612.54167,23.476,6
44612.55208,30.086,7.4
44612.5625,36.281,9.3
44612.57292,35.067,8.8
44612.58333,33.781,8.6
44612.59375,32.623,8.2
44612.60417,30.731,7.8
44612.61458,28.89,7.1
44612.625,26.777,6.8
44612.63542,23.513,6
44612.64583,13.061,3.3
44612.65625,5.472,1.4
44612.66667,3.252,0.8
44612.67708,4.997,1.3
44612.6875,7.154,1.7
44612.69792,7.793,2
44612.70833,5.25,1.3
44612.71875,2.562,0.7
44612.72917,1.035,0.3
44612.73958,0.292,0
44612.75,0.106,0.1
44612.76042,0.029,0
44612.77083,0,0
44612.78125,0,0
44612.79167,0,0
44612.80208,0,0
44612.8125,0,0
44612.82292,0,0
44612.83333,0,0
44612.84375,0,0
44612.85417,0,0
44612.86458,0,0
44612.875,0,0
44612.88542,0,0
44612.89583,0,0
44612.90625,0,0
44612.91667,0,0
44612.92708,0,0
44612.9375,0,0
44612.94792,0,0
44612.95833,0,0
44612.96875,0,0
44612.97917,0,0
44612.98958,0,0
44613,0,0
44613.01042,0,0
44613.02083,0,0
44613.03125,0,0
44613.04167,0,0
44613.05208,0,0
44613.0625,0,0
44613.07292,0,0
44613.08333,0,0
44613.09375,0,0
44613.10417,0,0
44613.11458,0,0
44613.125,0,0
44613.13542,0,0
44613.14583,0,0
44613.15625,0,0
44613.16667,0,0
44613.17708,0,0
44613.1875,0,0
44613.19792,0,0
44613.20833,0,0
44613.21875,0,0
44613.22917,0,0
44613.23958,0,0
44613.25,0,0
44613.26042,0,0
44613.27083,0,0
44613.28125,0.091,0
44613.29167,0.567,0.1
44613.30208,1.703,0.5
44613.3125,3.269,0.8
44613.32292,7.933,1.9
44613.33333,11.685,3
44613.34375,13.575,3.4
44613.35417,17.45,4.5
44613.36458,20.321,5.1
44613.375,22.791,5.7
44613.38542,25.158,6.4
44613.39583,27.298,6.9
44613.40625,29.184,7.4
44613.41667,30.931,7.9
44613.42708,32.107,8.1
44613.4375,33.213,8.2
44613.44792,34.467,8.8
44613.45833,35.581,9
44613.46875,36.41,9.2
44613.47917,36.95,9.4
44613.48958,37.345,9.4
44613.5,37.631,9.3
44613.51042,37.704,9.6
44613.52083,37.859,9.6
44613.53125,38.015,9.6
44613.54167,37.393,9.5
44613.55208,36.996,9.3
44613.5625,36.351,9
44613.57292,34.871,8.9
44613.58333,33.473,8.5
44613.59375,32.013,8.1
44613.60417,30.54,7.7
44613.61458,28.788,7.1
44613.625,26.995,6.9
44613.63542,24.058,6.1
44613.64583,13.435,3.4
44613.65625,5.546,1.4
44613.66667,2.846,0.7
44613.67708,5.268,1.3
44613.6875,7.864,2
44613.69792,8.256,2.1
44613.70833,5.503,1.4
44613.71875,2.791,0.7
44613.72917,1.129,0.3
44613.73958,0.313,0.1
44613.75,0.101,0
44613.76042,0.033,0
44613.77083,0,0
44613.78125,0,0
44613.79167,0,0
44613.80208,0,0
44613.8125,0,0
44613.82292,0,0
44613.83333,0,0
44613.84375,0,0
44613.85417,0,0
44613.86458,0,0
44613.875,0,0
44613.88542,0,0
44613.89583,0,0
44613.90625,0,0
44613.91667,0,0
44613.92708,0,0
44613.9375,0,0
44613.94792,0,0
44613.95833,0,0
44613.96875,0,0
44613.97917,0,0
44613.98958,0,0
44614,0,0
44614.01042,0,0
44614.02083,0,0
44614.03125,0,0
44614.04167,0,0
44614.05208,0,0
44614.0625,0,0
44614.07292,0,0
44614.08333,0,0
44614.09375,0,0
44614.10417,0,0
44614.11458,0,0
44614.125,0,0
44614.13542,0,0
44614.14583,0,0
44614.15625,0,0
44614.16667,0,0
44614.17708,0,0
44614.1875,0,0
44614.19792,0,0
44614.20833,0,0
44614.21875,0,0
44614.22917,0,0
44614.23958,0,0
44614.25,0,0
44614.26042,0,0
44614.27083,0,0
44614.28125,0.147,0
44614.29167,0.588,0.1
44614.30208,1.876,0.5
44614.3125,3.813,1
44614.32292,8.459,2.1
44614.33333,11.603,3
44614.34375,14.339,3.6
44614.35417,18.247,4.6
44614.36458,20.759,5.3
44614.375,23.326,5.9
44614.38542,25.621,6.5
44614.39583,27.92,6.9
44614.40625,30.065,7.6
44614.41667,32.035,8.1
44614.42708,33.517,8.6
44614.4375,34.756,8.8
44614.44792,36.211,9
44614.45833,37.314,9.5
44614.46875,38.165,9.7
44614.47917,38.352,9.8
44614.48958,38.974,9.8
44614.5,39.118,10
44614.51042,39.409,9.8
44614.52083,39.441,9.9
44614.53125,38.661,9.9
44614.54167,38.016,9.6
44614.55208,37.418,9.5
44614.5625,36.481,9.1
44614.57292,35.597,9
44614.58333,34.288,8.7
44614.59375,32.633,8.3
44614.60417,31.097,7.9
44614.61458,29.258,7.4
44614.625,27.429,6.8
44614.63542,24.914,6.4
44614.64583,14.188,3.6
44614.65625,5.852,1.4
44614.66667,2.794,0.8
44614.67708,5.698,1.4
44614.6875,8.718,2.2
44614.69792,9.129,2.3
44614.70833,6.297,1.6
44614.71875,3.3,0.8
44614.72917,1.358,0.4
44614.73958,0.377,0.1
44614.75,0.124,0
44614.76042,0.056,0
44614.77083,0,0
44614.78125,0,0
44614.79167,0,0
44614.80208,0,0
44614.8125,0,0
44614.82292,0,0
44614.83333,0,0
44614.84375,0,0
44614.85417,0,0
44614.86458,0,0
44614.875,0,0
44614.88542,0,0
44614.89583,0,0
44614.90625,0,0
44614.91667,0,0
44614.92708,0,0
44614.9375,0,0
44614.94792,0,0
44614.95833,0,0
44614.96875,0,0
44614.97917,0,0
44614.98958,0,0
44615,0,0
44615.01042,0,0
44615.02083,0,0
44615.03125,0,0
44615.04167,0,0
44615.05208,0,0
44615.0625,0,0
44615.07292,0,0
44615.08333,0,0
44615.09375,0,0
44615.10417,0,0
44615.11458,0,0
44615.125,0,0
44615.13542,0,0
44615.14583,0,0
44615.15625,0,0
44615.16667,0,0
44615.17708,0,0
44615.1875,0,0
44615.19792,0,0
44615.20833,0,0
44615.21875,0,0
44615.22917,0,0
44615.23958,0,0
44615.25,0,0
44615.26042,0,0
44615.27083,0,0
44615.28125,0.144,0
44615.29167,0.661,0.2
44615.30208,1.774,0.4
44615.3125,3.662,0.9
44615.32292,7.299,1.8
44615.33333,10.438,2.7
44615.34375,13.496,3.4
44615.35417,16.261,4.1
44615.36458,18.841,4.8
44615.375,21.31,5.4
44615.38542,23.542,5.8
44615.39583,25.524,6.5
44615.40625,27.508,7
44615.41667,29.125,7.3
44615.42708,30.845,7.8
44615.4375,32.443,8.1
44615.44792,33.245,8.4
44615.45833,33.81,8.5
44615.46875,34.7,8.8
44615.47917,35.502,9
44615.48958,35.698,9
44615.5,35.71,9.1
44615.51042,36.126,8.9
44615.52083,36.203,9.2
44615.53125,35.762,9.1
44615.54167,35.076,8.9
44615.55208,34.769,8.8
44615.5625,33.928,8.4
44615.57292,33.155,8.4
44615.58333,31.669,8
44615.59375,30.409,7.7
44615.60417,28.918,7.3
44615.61458,27.278,7
44615.625,24.793,6.1
44615.63542,22.331,5.7
44615.64583,13.939,3.5
44615.65625,6.875,1.8
44615.66667,3.977,1
44615.67708,6.199,1.5
44615.6875,8.051,2.1
44615.69792,7.738,1.9
44615.70833,5.154,1.3
44615.71875,2.893,0.8
44615.72917,1.243,0.3
44615.73958,0.401,0.1
44615.75,0.136,0
44615.76042,0.055,0
44615.77083,0,0
44615.78125,0,0
44615.79167,0,0
44615.80208,0,0
44615.8125,0,0
44615.82292,0,0
44615.83333,0,0
44615.84375,0,0
44615.85417,0,0
44615.86458,0,0
44615.875,0,0
44615.88542,0,0
44615.89583,0,0
44615.90625,0,0
44615.91667,0,0
44615.92708,0,0
44615.9375,0,0
44615.94792,0,0
44615.95833,0,0
44615.96875,0,0
44615.97917,0,0
44615.98958,0,0
44616,0,0
44616.01042,0,0
44616.02083,0,0
44616.03125,0,0
44616.04167,0,0
44616.05208,0,0
44616.0625,0,0
44616.07292,0,0
44616.08333,0,0
44616.09375,0,0
44616.10417,0,0
44616.11458,0,0
44616.125,0,0
44616.13542,0,0
44616.14583,0,0
44616.15625,0,0
44616.16667,0,0
44616.17708,0,0
44616.1875,0,0
44616.19792,0,0
44616.20833,0,0
44616.21875,0,0
44616.22917,0,0
44616.23958,0,0
44616.25,0,0
44616.26042,0,0
44616.27083,0,0
44616.28125,0.166,0
44616.29167,0.674,0.2
44616.30208,1.75,0.4
44616.3125,3.468,0.9
44616.32292,6.651,1.6
44616.33333,9.45,2.4
44616.34375,12.009,3.1
44616.35417,14.743,3.7
44616.36458,16.985,4.3
44616.375,19.217,4.8
44616.38542,21.291,5.4
44616.39583,23.396,5.9
44616.40625,25.169,6.3
44616.41667,26.854,6.9
44616.42708,28.315,7.1
44616.4375,29.577,7.4
44616.44792,30.517,7.7
44616.45833,31.709,8
44616.46875,32.524,8.3
44616.47917,32.906,8.3
44616.48958,33.479,8.3
44616.5,33.277,8.4
44616.51042,33.253,8.4
44616.52083,32.882,8.4
44616.53125,32.774,8.3
44616.54167,32.292,8.2
44616.55208,32.123,7.9
44616.5625,31.43,8
44616.57292,30.092,7.6
44616.58333,29.197,7.4
44616.59375,27.842,7.1
44616.60417,26.446,6.5
44616.61458,24.778,6.3
44616.625,22.968,5.8
44616.63542,21.01,5.3
44616.64583,13.919,3.5
44616.65625,7.759,2
44616.66667,5.008,1.2
44616.67708,6.34,1.6
44616.6875,7.542,1.9
44616.69792,6.424,1.7
44616.70833,4.172,1
44616.71875,2.295,0.6
44616.72917,1.013,0.3
44616.73958,0.392,0.1
44616.75,0.132,0
44616.76042,0.066,0
44616.77083,0,0
44616.78125,0,0
44616.79167,0,0
44616.80208,0,0
44616.8125,0,0
44616.82292,0,0
44616.83333,0,0
44616.84375,0,0
44616.85417,0,0
44616.86458,0,0
44616.875,0,0
44616.88542,0,0
44616.89583,0,0
44616.90625,0,0
44616.91667,0,0
44616.92708,0,0
44616.9375,0,0
44616.94792,0,0
44616.95833,0,0
44616.96875,0,0
44616.97917,0,0
44616.98958,0,0
44617,0,0
44617.01042,0,0
44617.02083,0,0
44617.03125,0,0
44617.04167,0,0
44617.05208,0,0
44617.0625,0,0
44617.07292,0,0
44617.08333,0,0
44617.09375,0,0
44617.10417,0,0
44617.11458,0,0
44617.125,0,0
44617.13542,0,0
44617.14583,0,0
44617.15625,0,0
44617.16667,0,0
44617.17708,0,0
44617.1875,0,0
44617.19792,0,0
44617.20833,0,0
44617.21875,0,0
44617.22917,0,0
44617.23958,0,0
44617.25,0,0
44617.26042,0,0
44617.27083,0,0
44617.28125,0.121,0
44617.29167,0.566,0.1
44617.30208,1.188,0.3
44617.3125,2.122,0.6
44617.32292,3.461,0.8
44617.33333,5.181,1.3
44617.34375,7.071,1.8
44617.35417,9.194,2.3
44617.36458,11.395,2.9
44617.375,13.767,3.5
44617.38542,15.858,4
44617.39583,17.994,4.5
44617.40625,19.552,4.9
44617.41667,20.766,5.3
44617.42708,21.705,5.5
44617.4375,22.854,5.8
44617.44792,23.987,6.1
44617.45833,24.966,6.3
44617.46875,25.753,6.4
44617.47917,25.385,6.5
44617.48958,26.411,6.7
44617.5,27.013,6.8
44617.51042,26.517,6.7
44617.52083,25.482,6.3
44617.53125,22.759,5.8
44617.54167,19.212,5
44617.55208,24.654,6.2
44617.5625,19.283,4.9
44617.57292,20.821,5.2
44617.58333,21.89,5.5
44617.59375,20.918,5.3
44617.60417,20.579,5.3
44617.61458,19.127,4.8
44617.625,17.06,4.3
44617.63542,15.257,3.8
44617.64583,11.608,3
44617.65625,8.1,2
44617.66667,6.232,1.6
44617.67708,6.201,1.6
44617.6875,6.01,1.5
44617.69792,4.648,1.2
44617.70833,3.085,0.7
44617.71875,1.657,0.4
44617.72917,0.883,0.3
44617.73958,0.357,0.1
44617.75,0.117,0
44617.76042,0.055,0
44617.77083,0,0
44617.78125,0,0
44617.79167,0,0
44617.80208,0,0
44617.8125,0,0
44617.82292,0,0
44617.83333,0,0
44617.84375,0,0
44617.85417,0,0
44617.86458,0,0
44617.875,0,0
44617.88542,0,0
44617.89583,0,0
44617.90625,0,0
44617.91667,0,0
44617.92708,0,0
44617.9375,0,0
44617.94792,0,0
44617.95833,0,0
44617.96875,0,0
44617.97917,0,0
44617.98958,0,0
44618,0,0
44618.01042,0,0
44618.02083,0,0
44618.03125,0,0
44618.04167,0,0
44618.05208,0,0
44618.0625,0,0
44618.07292,0,0
44618.08333,0,0
44618.09375,0,0
44618.10417,0,0
44618.11458,0,0
44618.125,0,0
44618.13542,0,0
44618.14583,0,0
44618.15625,0,0
44618.16667,0,0
44618.17708,0,0
44618.1875,0,0
44618.19792,0,0
44618.20833,0,0
44618.21875,0,0
44618.22917,0,0
44618.23958,0,0
44618.25,0,0
44618.26042,0,0
44618.27083,0,0
44618.28125,0.226,0
44618.29167,0.701,0.2
44618.30208,2.235,0.5
44618.3125,4.796,1.2
44618.32292,9.191,2.4
44618.33333,12.401,3.1
44618.34375,15.348,3.9
44618.35417,18.047,4.6
44618.36458,20.651,5.3
44618.375,23.25,5.8
44618.38542,25.406,6.4
44618.39583,27.3,6.9
44618.40625,29.169,7.4
44618.41667,30.912,7.9
44618.42708,32.652,8.3
44618.4375,33.992,8.4
44618.44792,34.747,8.8
44618.45833,35.406,9
44618.46875,36.675,9.3
44618.47917,37.588,9.6
44618.48958,38.277,9.6
44618.5,38.614,9.6
44618.51042,38.334,9.7
44618.52083,38.734,9.9
44618.53125,38.27,9.7
44618.54167,37.959,9.6
44618.55208,37.101,9.4
44618.5625,35.936,9.1
44618.57292,34.876,8.6
44618.58333,33.37,8.5
44618.59375,31.871,8.1
44618.60417,30.519,7.7
44618.61458,28.879,7.3
44618.625,26.512,6.7
44618.63542,24.319,6.1
44618.64583,17.583,4.4
44618.65625,8.042,2.1
44618.66667,4.168,1
44618.67708,7.672,2
44618.6875,10.781,2.7
44618.69792,9.63,2.4
44618.70833,6.716,1.7
44618.71875,3.908,1
44618.72917,1.574,0.4
44618.73958,0.505,0.1
44618.75,0.147,0.1
44618.76042,0.081,0
44618.77083,0.002,0
44618.78125,0,0
44618.79167,0,0
44618.80208,0,0
44618.8125,0,0
44618.82292,0,0
44618.83333,0,0
44618.84375,0,0
44618.85417,0,0
44618.86458,0,0
44618.875,0,0
44618.88542,0,0
44618.89583,0,0
44618.90625,0,0
44618.91667,0,0
44618.92708,0,0
44618.9375,0,0
44618.94792,0,0
44618.95833,0,0
44618.96875,0,0
44618.97917,0,0
44618.98958,0,0
44619,0,0
44619.01042,0,0
44619.02083,0,0
44619.03125,0,0
44619.04167,0,0
44619.05208,0,0
44619.0625,0,0
44619.07292,0,0
44619.08333,0,0
44619.09375,0,0
44619.10417,0,0
44619.11458,0,0
44619.125,0,0
44619.13542,0,0
44619.14583,0,0
44619.15625,0,0
44619.16667,0,0
44619.17708,0,0
44619.1875,0,0
44619.19792,0,0
44619.20833,0,0
44619.21875,0,0
44619.22917,0,0
44619.23958,0,0
44619.25,0,0
44619.26042,0,0
44619.27083,0,0
44619.28125,0.322,0
44619.29167,0.871,0.3
44619.30208,2.194,0.5
44619.3125,4.373,1.1
44619.32292,7.796,2
44619.33333,10.679,2.7
44619.34375,13.557,3.4
44619.35417,16.331,4.1
44619.36458,18.937,4.8
44619.375,21.33,5.4
44619.38542,23.47,5.8
44619.39583,25.564,6.5
44619.40625,27.514,7
44619.41667,29.14,7.3
44619.42708,30.636,7.8
44619.4375,31.764,8
44619.44792,33.004,8.4
44619.45833,33.794,8.4
44619.46875,34.338,8.7
44619.47917,34.766,8.8
44619.48958,35.201,8.9
44619.5,35.371,8.9
44619.51042,35.308,9
44619.52083,35.36,8.8
44619.53125,35.132,8.9
44619.54167,34.635,8.7
44619.55208,33.995,8.6
44619.5625,33.178,8.4
44619.57292,32.06,8.2
44619.58333,30.893,7.6
44619.59375,29.516,7.5
44619.60417,27.914,7.1
44619.61458,26.004,6.6
44619.625,24.235,6.2
44619.63542,22.207,5.5
44619.64583,17.196,4.4
44619.65625,9.307,2.4
44619.66667,5.272,1.3
44619.67708,7.851,2
44619.6875,8.949,2.2
44619.69792,7.712,2
44619.70833,5.48,1.4
44619.71875,3.084,0.7
44619.72917,1.238,0.4
44619.73958,0.38,0
44619.75,0.128,0.1
44619.76042,0.062,0
44619.77083,0,0
44619.78125,0,0
44619.79167,0,0
44619.80208,0,0
44619.8125,0,0
44619.82292,0,0
44619.83333,0,0
44619.84375,0,0
44619.85417,0,0
44619.86458,0,0
44619.875,0,0
44619.88542,0,0
44619.89583,0,0
44619.90625,0,0
44619.91667,0,0
44619.92708,0,0
44619.9375,0,0
44619.94792,0,0
44619.95833,0,0
44619.96875,0,0
44619.97917,0,0
44619.98958,0,0
44620,0,0
44620.01042,0,0
44620.02083,0,0
44620.03125,0,0
44620.04167,0,0
44620.05208,0,0
44620.0625,0,0
44620.07292,0,0
44620.08333,0,0
44620.09375,0,0
44620.10417,0,0
44620.11458,0,0
44620.125,0,0
44620.13542,0,0
44620.14583,0,0
44620.15625,0,0
44620.16667,0,0
44620.17708,0,0
44620.1875,0,0
44620.19792,0,0
44620.20833,0,0
44620.21875,0,0
44620.22917,0,0
44620.23958,0,0
44620.25,0,0
44620.26042,0,0
44620.27083,0,0
44620.28125,0.199,0
44620.29167,0.814,0.2
44620.30208,1.507,0.4
44620.3125,2.366,0.6
44620.32292,3.306,0.8
44620.33333,3.554,0.9
44620.34375,5.331,1.4
44620.35417,5.962,1.5
44620.36458,8.116,2
44620.375,12.509,3.2
44620.38542,9.295,2.3
44620.39583,10.093,2.6
44620.40625,16.916,4.4
44620.41667,20.302,5.2
44620.42708,20.953,5.2
44620.4375,22.702,5.7
44620.44792,21.964,5.6
44620.45833,14.702,3.6
44620.46875,11.403,2.9
44620.47917,14.148,3.6
44620.48958,15.112,3.8
44620.5,14.85,3.8
44620.51042,17.439,4.3
44620.52083,12.774,3.2
44620.53125,14.587,3.7
44620.54167,13.347,3.3
44620.55208,17.984,4.5
44620.5625,12.865,3.2
44620.57292,14.047,3.6
44620.58333,12.018,3
44620.59375,9.347,2.4
44620.60417,7.871,1.9
44620.61458,6.898,1.8
44620.625,6.021,1.5
44620.63542,6.516,1.7
44620.64583,5.766,1.4
44620.65625,5.188,1.3
44620.66667,3.87,1
44620.67708,5.087,1.3
44620.6875,3.624,0.9
44620.69792,2.597,0.7
44620.70833,1.698,0.4
44620.71875,0.936,0.2
44620.72917,0.654,0.2
44620.73958,0.276,0.1
44620.75,0.121,0
44620.76042,0.06,0
44620.77083,0,0
44620.78125,0,0
44620.79167,0,0
44620.80208,0,0
44620.8125,0,0
44620.82292,0,0
44620.83333,0,0
44620.84375,0,0
44620.85417,0,0
44620.86458,0,0
44620.875,0,0
44620.88542,0,0
44620.89583,0,0
44620.90625,0,0
44620.91667,0,0
44620.92708,0,0
44620.9375,0,0
44620.94792,0,0
44620.95833,0,0
44620.96875,0,0
44620.97917,0,0
44620.98958,0,0
44621,0,0
44621.01042,0,0
44621.02083,0,0
44621.03125,0,0
44621.04167,0,0
44621.05208,0,0
44621.0625,0,0
44621.07292,0,0
44621.08333,0,0
44621.09375,0,0
44621.10417,0,0
44621.11458,0,0
44621.125,0,0
44621.13542,0,0
44621.14583,0,0
44621.15625,0,0
44621.16667,0,0
44621.17708,0,0
44621.1875,0,0
44621.19792,0,0
44621.20833,0,0
44621.21875,0,0
44621.22917,0,0
44621.23958,0,0
44621.25,0,0
44621.26042,0,0
44621.27083,0.038,0
44621.28125,0.406,0.1
44621.29167,0.79,0.2
44621.30208,3.138,0.8
44621.3125,6.207,1.5
44621.32292,10.417,2.6
44621.33333,13.521,3.4
44621.34375,16.348,4.2
44621.35417,18.942,4.8
44621.36458,21.586,5.5
44621.375,23.992,6.1
44621.38542,26.383,6.6
44621.39583,28.583,7.2
44621.40625,30.471,7.7
44621.41667,32.122,8.2
44621.42708,33.778,8.5
44621.4375,34.854,8.7
44621.44792,35.646,9
44621.45833,36.248,9.2
44621.46875,37.002,9.4
44621.47917,37.797,9.6
44621.48958,38.342,9.7
44621.5,38.795,9.6
44621.51042,38.539,9.8
44621.52083,38.353,9.7
44621.53125,38.056,9.7
44621.54167,37.811,9.5
44621.55208,37.002,9.4
44621.5625,36.26,9
44621.57292,35.399,9
44621.58333,33.87,8.6
44621.59375,32.451,8.2
44621.60417,31.108,7.8
44621.61458,29.535,7.5
44621.625,27.364,6.8
44621.63542,25.253,6.4
44621.64583,19.898,5.1
44621.65625,12.359,3.1
44621.66667,7.191,1.8
44621.67708,9.739,2.5
44621.6875,11.72,3
44621.69792,9.567,2.3
44621.70833,6.918,1.8
44621.71875,4.324,1.1
44621.72917,1.956,0.5
44621.73958,0.691,0.2
44621.75,0.207,0
44621.76042,0.089,0.1
44621.77083,0.011,0
44621.78125,0,0
44621.79167,0,0
44621.80208,0,0
44621.8125,0,0
44621.82292,0,0
44621.83333,0,0
44621.84375,0,0
44621.85417,0,0
44621.86458,0,0
44621.875,0,0
44621.88542,0,0
44621.89583,0,0
44621.90625,0,0
44621.91667,0,0
44621.92708,0,0
44621.9375,0,0
44621.94792,0,0
44621.95833,0,0
44621.96875,0,0
44621.97917,0,0
44621.98958,0,0
44622,0,0
44622.01042,0,0
44622.02083,0,0
44622.03125,0,0
44622.04167,0,0
44622.05208,0,0
